CustomerId,Exited
15601012,0.7628725208859108
15734762,0.8627600560684221
15586757,0.14081046651624088
15590888,0.09995719677620965
15726087,0.3157762593584441
15769504,0.22150536107122115
15801832,0.28716538779968515
15632826,0.12599932943042583
15794413,0.10003362755616521
15677117,0.11626949284311816
15686999,0.10334060121608454
15588350,0.23904563260906142
15713354,0.20312828038231956
15750772,0.10600569308846179
15628824,0.11778093318301988
15631681,0.1391079571178179
15763218,0.08569914444882505
15743538,0.04390560496976249
15807194,0.06109610872551592
15717231,0.1832769054558006
15762110,0.03939923228474669
15638424,0.13418520668801098
15609804,0.028692505827012337
15762091,0.208768322058759
15614847,0.2831111913516585
15609299,0.0685730562203829
15643967,0.13504959847354622
15701741,0.14178219847499154
15575409,0.20400461992446547
15620751,0.029976708955438434
15712303,0.16705669754130195
15571305,0.2063879786096623
15617082,0.0549705926560266
15734438,0.037047103738606646
15660422,0.024377933092368728
15758056,0.028429662623986173
15647546,0.2450189714414939
15799932,0.013931612985606192
15669253,0.06208367284351477
15591010,0.5577602793838226
15810711,0.1058144660970779
15798470,0.7715721249732721
15668575,0.6241419737185356
15728829,0.14278702907500543
15628144,0.24911212792422158
15777452,0.41557197123346257
15680421,0.18012354396272517
15718673,0.22672431833247664
15735106,0.0598531842246496
15574072,0.27457755046602783
15600583,0.11819367952090126
15658969,0.6498831665846148
15713378,0.04554734990822398
15689061,0.1281964497071434
15655794,0.016169909153229266
15603203,0.07971587017222916
15670029,0.05931320673074333
15744913,0.059469896165017175
15774630,0.6357992074332688
15694566,0.1861304703696516
15650244,0.04880117713230621
15701376,0.08601408252931174
15593365,0.10716646183841838
15603465,0.4796572671393519
15668889,0.7214227085288077
15642160,0.06995469597278785
15608338,0.8507664262705096
15658577,0.6069109548360513
15723105,0.1761784166279512
15661656,0.03246103720976614
15586970,0.2672252275957976
15700549,0.09194437721583044
15669782,0.3141019011141199
15715939,0.035422135260154586
15679663,0.054056942968062946
15754168,0.2568920754707632
15638068,0.021099696230814494
15755722,0.11263439676301029
15580068,0.015290035529792651
15737647,0.7669996696683731
15624595,0.1513743300810689
15697270,0.07085305491004075
15588449,0.1052947307218798
15696744,0.17261683669546038
15759456,0.048736810421040444
15606133,0.04458444353414232
15779182,0.38152066136906676
15732281,0.2742613601324969
15590810,0.42260882114194814
15700325,0.12953176823405665
15681220,0.06729649550118712
15609676,0.1687141535106452
15699523,0.6939266168417513
15691647,0.13304372981640358
15722611,0.30203230148088656
15678427,0.0586224085280422
15756824,0.4727085154410101
15578747,0.04391063147870909
15727811,0.7091551827808175
15702337,0.01837760868125382
15571476,0.10542964603672157
15682639,0.016505498509065804
15804864,0.10714648689435757
15626156,0.14204178078536464
15808389,0.21388608225206165
15568573,0.4435242515286889
15630641,0.13464221177386876
15617507,0.055399186644348376
15743456,0.06621642098223751
15668347,0.025586084096665282
15661936,0.14749991308901264
15777067,0.24318470190412178
15789753,0.10377557570771444
15677871,0.06771172780362314
15659475,0.11424821230106705
15720338,0.13252894271546048
15720110,0.050959894093571344
15730394,0.15955014477031185
15743673,0.056885431125885344
15681705,0.028682458036985898
15745030,0.18970472453638695
15668032,0.12766890940671394
15726960,0.03382881820277098
15672756,0.08496833546625193
15762928,0.312682962349872
15707011,0.43580655250507533
15681671,0.05147036160418549
15772781,0.6734497929790639
15575410,0.12636979971689832
15646082,0.15156850065652436
15807433,0.13864792809539778
15766575,0.7802289404087948
15660316,0.37397236126613803
15776518,0.139016387637102
15773779,0.2858647802866509
15666163,0.20744907859938644
15680706,0.7676174226614525
15771442,0.08240325668325213
15687270,0.22956837957760848
15702566,0.03445454494254919
15796370,0.0824972063330527
15624293,0.4947083315893521
15603135,0.7491040173236412
15725679,0.6070902742762899
15586880,0.13153630505018302
15638803,0.0715999464272137
15691875,0.26839928168275046
15607874,0.0650336871811611
15641389,0.4624000397869523
15783477,0.21059856206902478
15725039,0.043029136228548405
15580203,0.12297532630764979
15650432,0.22618064108779026
15698786,0.19662422567343024
15691483,0.056348086034502184
15726490,0.3061035187459156
15612832,0.06875813445974811
15681316,0.11276797126291567
15626710,0.15028630036813334
15692575,0.12490747635834698
15573452,0.39456976432612434
15765375,0.52059108137849
15768387,0.054341115975773666
15752885,0.14893859823378108
15698619,0.059641605181501
15670427,0.1166257957257737
15686743,0.019202827872072923
15636634,0.17806615404705436
15712930,0.24147947362116898
15690589,0.2228825059515004
15776047,0.044004851527256555
15778157,0.039079847584417716
15611644,0.12665271920607218
15768530,0.03879338168529059
15688713,0.22243970280443365
15632521,0.5646054198635977
15581620,0.4070158301754989
15627881,0.019644723774782664
15712813,0.7653781019642986
15620735,0.16743414998772033
15583067,0.104327715289184
15743076,0.057749771262619785
15754569,0.07606554010904111
15653620,0.049850215089354055
15597394,0.1176697065949178
15776733,0.17524822320992609
15583764,0.33192681959284137
15632503,0.13686905349772271
15671322,0.19832954143640233
15756301,0.11203130560620854
15730793,0.3987597565757135
15806941,0.15108884564375005
15759317,0.11051880446251981
15749807,0.0677624253916002
15620832,0.05327961037131195
15715078,0.03513652694811291
15802207,0.16268062744280576
15572050,0.6123320618076996
15803078,0.06735214704036092
15677087,0.1781837404586218
15569641,0.42963150077760204
15799635,0.6652943402925906
15605276,0.03819584649770453
15620323,0.1673344215532117
15791302,0.022646109183982646
15667633,0.06847696900600864
15619898,0.11480419198747902
15634375,0.07273694519547097
15602043,0.5196461357530361
15786215,0.5294714350609092
15593773,0.041725430819560094
15813163,0.22648935237207557
15613463,0.29903162713802883
15773503,0.022286270337191487
15698324,0.12140069417883033
15742504,0.034249487759946295
15686461,0.20472367185505733
15606115,0.45505928543431323
15751774,0.1406493021916982
15670345,0.3039051578020235
15806486,0.325091728332158
15755642,0.018107601963650143
15801934,0.03936883646165795
15807593,0.22468579304947586
15784687,0.08889186079618355
15624596,0.11635673157162436
15631359,0.15039884762275474
15748473,0.03670114298804581
15687094,0.1114587880585488
15754342,0.45845588870878956
15602841,0.029531467618073258
15698716,0.5069912232672396
15602797,0.7243309179980851
15566380,0.0660636355730769
15767358,0.4104779057112246
15580252,0.21667670664242636
15779904,0.03500476961023102
15724623,0.1843181903103968
15615096,0.03599848752799255
15640161,0.27165212872078465
15594651,0.062155154906175535
15685829,0.04046489190622217
15769110,0.2631894032701581
15663134,0.12451795001364896
15594720,0.1317871209902724
15711572,0.1475651694654066
15713479,0.03304863248200878
15602479,0.06173906939279505
15751912,0.023990852194521097
15807473,0.03609812144240177
15572461,0.10776802710166225
15742091,0.3139204397102777
15795224,0.13211461699496677
15701109,0.1676203724578118
15568006,0.7484032082235024
15683618,0.09302170603441474
15603378,0.09339187599441207
15751167,0.07598222946478723
15747677,0.12188486360540461
15662532,0.09889213083595458
15581036,0.1585857001929937
15709523,0.11038553620703599
15674929,0.052186066554095814
15723851,0.1951192033973304
15594340,0.17481699979677082
15766205,0.14709719158124418
15700772,0.14907668982034358
15754267,0.027843616636716972
15783019,0.8550398756275572
15759684,0.0974313509772795
15758836,0.01721197308933679
15798737,0.01945991555702652
15624423,0.17723116428227206
15798256,0.32741487904990185
15812197,0.1657913180467092
15672754,0.31475968270133153
15813095,0.03041924183293394
15696900,0.07344865038848072
15632899,0.07244263996267937
15574012,0.14348215667892802
15797686,0.0795230506388074
15698028,0.08493524381988225
15681332,0.37398852534248866
